GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA,geometry
0500000US36107,36,107,Tioga,County,518.602,"POLYGON ((-76.14551899999999 41.998913, -76.343722 41.998346, -76.349898 41.99841, -76.462155 41.998934, -76.46653999999999 41.999025, -76.557624 42.000149, -76.538349 42.281755, -76.41619900000001 42.262976, -76.415305 42.318368, -76.39465 42.318509, -76.25014899999999 42.296676, -76.253359 42.407568, -76.13018099999999 42.410337, -76.08113400000001 42.230495, -76.11403300000001 42.153418, -76.11110600000001 42.112436, -76.10584 41.998858, -76.123696 41.998954, -76.131201 41.998954, -76.14551899999999 41.998913))"
0500000US36117,36,117,Wayne,County,603.826,"POLYGON ((-77.374351 43.152584, -77.37603799999999 43.277652, -77.341092 43.280661, -77.31461899999999 43.28103, -77.303979 43.27815, -77.264177 43.277363, -77.21405799999999 43.284114, -77.17308800000001 43.281509, -77.143416 43.287561, -77.13042900000001 43.285635, -77.11186600000001 43.287945, -77.067295 43.280937, -77.03387499999999 43.271218, -76.999691 43.271456, -76.988445 43.2745, -76.95840200000001 43.270005, -76.952174 43.270692, -76.92235100000001 43.285006, -76.90428799999999 43.291816, -76.88691300000001 43.293891, -76.877397 43.292926, -76.85497599999999 43.298443, -76.841675 43.305399, -76.794708 43.309632, -76.769025 43.318452, -76.747067 43.331477, -76.731039 43.343421, -76.72250099999999 43.343686, -76.70534499999999 43.125463, -76.71380600000001 43.024035, -76.963926 43.013157, -77.133397 43.012463, -77.13433499999999 43.039926, -77.371478 43.034696, -77.374351 43.152584))"
0500000US36017,36,017,Chenango,County,893.548,"POLYGON ((-75.532776 42.195241, -75.63711000000001 42.195628, -75.638299 42.248686, -75.84379199999999 42.259707, -75.86402 42.415702, -75.889832 42.723844, -75.295877 42.744106, -75.33014300000001 42.568082, -75.404464 42.479117, -75.374905 42.410784, -75.415319 42.314151, -75.418421 42.195032, -75.41990699999999 42.194918, -75.532776 42.195241))"
0500000US36031,36,031,Essex,County,1794.228,"POLYGON ((-73.324681 44.243614, -73.35080600000001 44.225943, -73.39058300000001 44.190886, -73.40368599999999 44.153102, -73.429239 44.079414, -73.43742899999999 44.046861, -73.43688 44.042578, -73.410776 44.026944, -73.40599899999999 44.016229, -73.405525 43.948813, -73.407742 43.929887, -73.397256 43.905668, -73.388389 43.832404, -73.379312 43.808478, -73.43323700000001 43.804083, -73.435909 43.803836, -73.43812 43.803687, -73.495503 43.799319, -73.86869 43.762803, -74.057005 43.744513, -74.047062 43.796343, -74.213734 43.810875, -74.336826 43.925223, -74.25599800000001 43.969797, -74.28187 44.120552, -74.09349 44.137615, -74.12756 44.330211, -74.141424 44.407268, -73.90968700000001 44.429699, -73.700717 44.445571, -73.496604 44.486081, -73.463838 44.537681, -73.338634 44.546847, -73.33862999999999 44.546844, -73.306707 44.500334, -73.299885 44.476652, -73.29361299999999 44.438903, -73.296031 44.428339, -73.315016 44.388513, -73.323268 44.264796, -73.324681 44.243614))"
0500000US36049,36,049,Lewis,County,1274.679,"POLYGON ((-75.170159 44.096959, -75.11015999999999 43.615229, -75.5335 43.419756, -75.756213 43.470388, -75.774553 43.688884, -75.786759 43.78832, -75.850534 43.791886, -75.84056 43.883976, -75.758157 43.878785, -75.60366999999999 43.971363, -75.54289799999999 43.967795, -75.484528 44.074172, -75.545886 44.102978, -75.446124 44.217655, -75.170159 44.096959))"
0500000US36065,36,065,Oneida,County,1212.429,"POLYGON ((-75.247963 42.871604, -75.437167 42.863319, -75.44417300000001 42.933089, -75.544211 42.93177, -75.552774 43.037554, -75.737774 43.164673, -75.884275 43.155562, -75.88675600000001 43.325021, -75.814627 43.483578, -75.756213 43.470388, -75.5335 43.419756, -75.11015999999999 43.615229, -75.086851 43.41701, -75.076581 43.330705, -75.16034999999999 43.255805, -75.069165 43.227333, -75.219106 43.052469, -75.212158 42.879973, -75.242745 42.877869, -75.247963 42.871604))"
0500000US36077,36,077,Otsego,County,1001.7,"POLYGON ((-74.71158 42.517799, -74.97494 42.467488, -75.197237 42.358329, -75.415319 42.314151, -75.374905 42.410784, -75.404464 42.479117, -75.33014300000001 42.568082, -75.295877 42.744106, -75.247963 42.871604, -75.242745 42.877869, -75.212158 42.879973, -75.13987 42.85976, -75.100999 42.908363, -74.906738 42.824943, -74.878822 42.898274, -74.76330299999999 42.863237, -74.702054 42.845305, -74.65021299999999 42.829941, -74.648298 42.829558, -74.667512 42.75071, -74.63063099999999 42.626674, -74.71158 42.517799))"
0500000US36091,36,091,Saratoga,County,809.984,"POLYGON ((-73.676762 42.783277, -73.688362 42.775477, -73.719863 42.801277, -73.722663 42.820677, -73.809369 42.778869, -73.895938 42.851076, -74.09298 42.955868, -74.09381399999999 42.959378, -74.09746699999999 42.982934, -74.140147 43.253979, -74.1601 43.371532, -73.884139 43.398041, -73.83581100000001 43.253756, -73.59496 43.306118, -73.573342 43.100545, -73.635463 42.94129, -73.68461000000001 42.892399, -73.65966299999999 42.818978, -73.661362 42.802977, -73.672355 42.795791, -73.673463 42.790276, -73.676762 42.783277))"
0500000US36101,36,101,Steuben,County,1390.559,"POLYGON ((-76.965728 42.001274, -77.007536 42.000819, -77.00763499999999 42.000848, -77.12469299999999 41.999395, -77.505308 42.00007, -77.610028 41.999519, -77.749931 41.998782, -77.722964 42.471216, -77.65991699999999 42.580409, -77.490889 42.577288, -77.366505 42.576368, -77.143795 42.576869, -77.107203 42.483771, -77.09965699999999 42.272356, -76.965028 42.278495, -76.965728 42.001274))"
0500000US36113,36,113,Warren,County,866.952,"POLYGON ((-73.86869 43.762803, -73.495503 43.799319, -73.43812 43.803687, -73.492893 43.657303, -73.62894 43.486391, -73.59496 43.306118, -73.83581100000001 43.253756, -73.884139 43.398041, -74.1601 43.371532, -74.214625 43.728703, -74.057005 43.744513, -73.86869 43.762803))"
0500000US36001,36,001,Albany,County,522.804,"POLYGON ((-73.809369 42.778869, -73.722663 42.820677, -73.719863 42.801277, -73.688362 42.775477, -73.676762 42.783277, -73.76126499999999 42.610379, -73.773161 42.509377, -73.784594 42.489947, -73.783721 42.464231, -74.25430299999999 42.408207, -74.24157200000001 42.550802, -74.169725 42.667426, -74.180274 42.729979, -73.809603 42.775016, -73.809369 42.778869))"
0500000US36005,36,005,Bronx,County,42.096,"MULTIPOLYGON (((-73.77336099999999 40.859449, -73.770552 40.86033, -73.766333 40.857317, -73.765128 40.854228, -73.766032 40.844961, -73.769648 40.84466, -73.773038 40.848125, -73.773717 40.854831, -73.77336099999999 40.859449)), ((-73.78596400000001 40.800862, -73.793403 40.799881, -73.811001 40.805077, -73.83054799999999 40.803162, -73.86270399999999 40.797276, -73.86670700000001 40.793653, -73.870992 40.786979, -73.884867 40.786621, -73.88991799999999 40.787398, -73.890586 40.790145, -73.892205 40.79038, -73.899809 40.792524, -73.91250599999999 40.79618, -73.907 40.873455, -73.907105 40.876277, -73.911405 40.879278, -73.9152 40.875581, -73.933408 40.882075, -73.93340600000001 40.882078, -73.92747 40.895682, -73.91970499999999 40.913478, -73.917905 40.917577, -73.82404699999999 40.889866, -73.82355699999999 40.889865, -73.823617 40.890413, -73.82312 40.890648, -73.823244 40.891199, -73.80639499999999 40.886801, -73.804789 40.886505, -73.783545 40.88104, -73.784803 40.878528, -73.78550199999999 40.869079, -73.788786 40.858485, -73.78806 40.854131, -73.78475400000001 40.851793, -73.782174 40.847358, -73.782093 40.844616, -73.78225399999999 40.842359, -73.781206 40.838891, -73.782577 40.837601, -73.783867 40.836795, -73.785399 40.838004, -73.78822099999999 40.842036, -73.791044 40.846552, -73.789512 40.85139, -73.792253 40.855825, -73.793785 40.855583, -73.797252 40.852196, -73.799543 40.848027, -73.80691400000001 40.849501, -73.81281 40.846737, -73.815574 40.835129, -73.81520500000001 40.831075, -73.81188899999999 40.825363, -73.804518 40.818546, -73.797332 40.815597, -73.78596400000001 40.800862)))"
0500000US36015,36,015,Chemung,County,407.352,"POLYGON ((-76.92708399999999 42.001674, -76.937084 42.001674, -76.94258499999999 42.001574, -76.96568600000001 42.001274, -76.965728 42.001274, -76.965028 42.278495, -76.733912 42.29372, -76.642256 42.233721, -76.619303 42.282853, -76.561601 42.281986, -76.538349 42.281755, -76.557624 42.000149, -76.55811799999999 42.000155, -76.815878 42.001673, -76.83507899999999 42.001773, -76.920784 42.001774, -76.92188400000001 42.001674, -76.92708399999999 42.001674))"
0500000US36023,36,023,Cortland,County,498.76,"POLYGON ((-76.13018099999999 42.410337, -76.253359 42.407568, -76.265584 42.623588, -76.27467300000001 42.771257, -75.896079 42.790964, -75.889832 42.723844, -75.86402 42.415702, -76.13018099999999 42.410337))"
0500000US36025,36,025,Delaware,County,1442.44,"POLYGON ((-75.359579 41.999445, -75.42177599999999 42.04203, -75.419664 42.150436, -75.41882699999999 42.180702, -75.41843799999999 42.186797, -75.418689 42.188022, -75.418807 42.188104, -75.418544 42.189504, -75.418421 42.195032, -75.415319 42.314151, -75.197237 42.358329, -74.97494 42.467488, -74.71158 42.517799, -74.61889499999999 42.424389, -74.443506 42.355017, -74.53731000000001 42.201424, -74.451713 42.169225, -74.780693 42.016375, -74.997252 41.918485, -75.146446 41.850899, -75.26300500000001 41.885109, -75.279094 41.938917, -75.29258900000001 41.953897, -75.34186800000001 41.993262, -75.359579 41.999445))"
0500000US36029,36,029,Erie,County,1042.693,"POLYGON ((-79.136725 42.569693, -79.12963000000001 42.589824, -79.126261 42.590937, -79.121921 42.594234, -79.113713 42.605994, -79.111361 42.613358, -79.078761 42.640058, -79.073261 42.639958, -79.06376 42.644758, -79.06226100000001 42.668358, -79.04886 42.689158, -79.01886 42.701558, -79.00615999999999 42.704558, -78.991159 42.705358, -78.944158 42.731958, -78.91815699999999 42.737258, -78.868556 42.770258, -78.853455 42.783958, -78.851355 42.791758, -78.85645599999999 42.800258, -78.85935600000001 42.800658, -78.86365600000001 42.813058, -78.865656 42.826758, -78.860445 42.83511, -78.85945599999999 42.841358, -78.86559200000001 42.852358, -78.872227 42.853306, -78.88255700000001 42.867258, -78.891655 42.884845, -78.912458 42.886557, -78.90575800000001 42.899957, -78.905659 42.923357, -78.909159 42.933257, -78.918859 42.946857, -78.921206 42.948422, -78.93236 42.955857, -78.97252400000001 42.966804, -79.011563 42.985256, -79.019964 42.994756, -79.028353 43.066897, -79.009664 43.069558, -78.945262 43.066956, -78.828805 43.030139, -78.73360599999999 43.084219, -78.464449 43.088703, -78.463887 42.924325, -78.464381 42.867461, -78.46393999999999 42.536332, -78.695937 42.47194, -78.920446 42.442556, -78.991702 42.529249, -79.060777 42.537853, -79.136725 42.569693))"
0500000US36047,36,047,Kings,County,70.816,"POLYGON ((-73.868917 40.69515, -73.866027 40.681918, -73.85566 40.663802, -73.86049 40.654655, -73.849852 40.588669, -73.938598 40.566161, -73.944558 40.568716, -73.95005 40.573363, -73.95938 40.572682, -73.99134599999999 40.57035, -74.002056 40.570623, -74.00903 40.572846, -74.012022 40.574528, -74.012996 40.578169, -74.007276 40.583616, -74.00635 40.584767, -74.001591 40.590684, -74.003281 40.595754, -74.010926 40.600789, -74.032856 40.604421, -74.03959 40.612934, -74.042412 40.624847, -74.038336 40.637074, -74.03586799999999 40.640776, -74.032066 40.646479, -74.018272 40.659019, -74.020467 40.67877, -74.02291099999999 40.681267, -74.019347 40.679548, -74.008117 40.686615, -74.003946 40.689047, -73.994648 40.704135, -73.96984500000001 40.709047, -73.96264499999999 40.722747, -73.96154300000001 40.723876, -73.962795 40.737674, -73.96118800000001 40.737091, -73.95473200000001 40.739292, -73.947064 40.737516, -73.93733899999999 40.72992, -73.92922299999999 40.727849, -73.92386500000001 40.720056, -73.92147300000001 40.709004, -73.912058 40.703446, -73.904425 40.695671, -73.896497 40.682447, -73.88957499999999 40.68418, -73.874021 40.694191, -73.868917 40.69515))"
0500000US36053,36,053,Madison,County,654.842,"POLYGON ((-75.884275 43.155562, -75.737774 43.164673, -75.552774 43.037554, -75.544211 42.93177, -75.44417300000001 42.933089, -75.437167 42.863319, -75.247963 42.871604, -75.295877 42.744106, -75.889832 42.723844, -75.896079 42.790964, -75.91718899999999 43.085779, -75.975588 43.091278, -75.975849 43.094606, -75.97472399999999 43.096919, -75.976286 43.098489, -75.975641 43.100336, -75.97639599999999 43.103038, -75.974149 43.103563, -75.971524 43.104914, -75.972988 43.106379, -75.97203 43.107522, -75.970349 43.107567, -75.97172500000001 43.109186, -75.969201 43.110504, -75.96543 43.116721, -75.965594 43.119552, -75.96469500000001 43.119811, -75.96338299999999 43.119043, -75.963517 43.117563, -75.959703 43.115459, -75.956023 43.115148, -75.955995 43.11623, -75.95440000000001 43.116857, -75.955843 43.118314, -75.95741599999999 43.118194, -75.95595 43.119515, -75.95713000000001 43.120241, -75.959414 43.119808, -75.95701 43.121973, -75.958339 43.123728, -75.960494 43.122969, -75.958817 43.125112, -75.958833 43.128093, -75.956763 43.126804, -75.95459200000001 43.127986, -75.952421 43.130705, -75.950287 43.132551, -75.953277 43.133363, -75.95006600000001 43.134376, -75.95029599999999 43.135195, -75.953405 43.135459, -75.954803 43.134008, -75.95712899999999 43.136297, -75.958196 43.135082, -75.957184 43.133947, -75.960459 43.13284, -75.96167199999999 43.133941, -75.963961 43.133799, -75.964403 43.135128, -75.96731800000001 43.134819, -75.969221 43.136765, -75.96992 43.13863, -75.972347 43.140476, -75.975318 43.138939, -75.973837 43.137342, -75.97560199999999 43.136169, -75.977349 43.136343, -75.97678000000001 43.137905, -75.977515 43.139791, -75.976964 43.140754, -75.97264800000001 43.142995, -75.971783 43.143847, -75.972702 43.145473, -75.973342 43.149225, -75.97123499999999 43.154639, -75.972903 43.155894, -75.977068 43.157646, -75.976752 43.160269, -75.97462899999999 43.161917, -75.97438 43.163175, -75.97788 43.164591, -75.979131 43.166262, -75.978319 43.167706, -75.981008 43.167704, -75.979478 43.170698, -75.982668 43.173631, -75.986514 43.171572, -75.98844699999999 43.172616, -75.990028 43.171527, -75.991933 43.172953, -75.99263500000001 43.173849, -75.989672 43.179591, -75.99076599999999 43.180917, -75.991437 43.18325, -75.993394 43.183376, -75.992428 43.185164, -75.98689400000001 43.183938, -75.979489 43.177401, -75.973438 43.179898, -75.95935900000001 43.180389, -75.95559900000001 43.172182, -75.932778 43.176583, -75.927453 43.162738, -75.884275 43.155562))"
0500000US36061,36,061,New York,County,22.829,"MULTIPOLYGON (((-74.04086 40.700117, -74.040018 40.700678, -74.039401 40.700454, -74.037998 40.698995, -74.043441 40.68968, -74.044451 40.688445, -74.046359 40.689175, -74.047313 40.690466, -74.04692 40.691139, -74.04086 40.700117)), ((-73.962795 40.737674, -73.96154300000001 40.723876, -73.96264499999999 40.722747, -73.96984500000001 40.709047, -73.994648 40.704135, -74.003946 40.689047, -74.008117 40.686615, -74.019347 40.679548, -74.02291099999999 40.681267, -74.023982 40.68236, -74.024827 40.687007, -74.021721 40.693504, -74.01849 40.695457, -74.0168 40.701794, -74.019526 40.706985, -74.02454299999999 40.709436, -74.013784 40.756601, -74.009184 40.763601, -74.000905 40.776488, -73.99302900000001 40.788746, -73.986864 40.798344, -73.94828099999999 40.858399, -73.938081 40.874699, -73.933408 40.882075, -73.9152 40.875581, -73.911405 40.879278, -73.907105 40.876277, -73.907 40.873455, -73.91250599999999 40.79618, -73.910551 40.790988, -73.91631599999999 40.786601, -73.92797 40.776762, -73.93508 40.779218, -73.938399 40.774606, -73.938076 40.772551, -73.93519000000001 40.771745, -73.936536 40.769835, -73.940844 40.767399, -73.943951 40.764434, -73.95492 40.751509, -73.95829999999999 40.745731, -73.961544 40.743081, -73.962795 40.737674)))"
0500000US36067,36,067,Onondaga,County,778.39,"POLYGON ((-76.499312 43.097949, -76.479224 43.227519, -76.258951 43.237468, -76.202944 43.271605, -75.993394 43.183376, -75.991437 43.18325, -75.99076599999999 43.180917, -75.989672 43.179591, -75.99263500000001 43.173849, -75.991933 43.172953, -75.990028 43.171527, -75.98844699999999 43.172616, -75.986514 43.171572, -75.982668 43.173631, -75.979478 43.170698, -75.981008 43.167704, -75.978319 43.167706, -75.979131 43.166262, -75.97788 43.164591, -75.97438 43.163175, -75.97462899999999 43.161917, -75.976752 43.160269, -75.977068 43.157646, -75.972903 43.155894, -75.97123499999999 43.154639, -75.973342 43.149225, -75.972702 43.145473, -75.971783 43.143847, -75.97264800000001 43.142995, -75.976964 43.140754, -75.977515 43.139791, -75.97678000000001 43.137905, -75.977349 43.136343, -75.97560199999999 43.136169, -75.973837 43.137342, -75.975318 43.138939, -75.972347 43.140476, -75.96992 43.13863, -75.969221 43.136765, -75.96731800000001 43.134819, -75.964403 43.135128, -75.963961 43.133799, -75.96167199999999 43.133941, -75.960459 43.13284, -75.957184 43.133947, -75.958196 43.135082, -75.95712899999999 43.136297, -75.954803 43.134008, -75.953405 43.135459, -75.95029599999999 43.135195, -75.95006600000001 43.134376, -75.953277 43.133363, -75.950287 43.132551, -75.952421 43.130705, -75.95459200000001 43.127986, -75.956763 43.126804, -75.958833 43.128093, -75.958817 43.125112, -75.960494 43.122969, -75.958339 43.123728, -75.95701 43.121973, -75.959414 43.119808, -75.95713000000001 43.120241, -75.95595 43.119515, -75.95741599999999 43.118194, -75.955843 43.118314, -75.95440000000001 43.116857, -75.955995 43.11623, -75.956023 43.115148, -75.959703 43.115459, -75.963517 43.117563, -75.96338299999999 43.119043, -75.96469500000001 43.119811, -75.965594 43.119552, -75.96543 43.116721, -75.969201 43.110504, -75.97172500000001 43.109186, -75.970349 43.107567, -75.97203 43.107522, -75.972988 43.106379, -75.971524 43.104914, -75.974149 43.103563, -75.97639599999999 43.103038, -75.975641 43.100336, -75.976286 43.098489, -75.97472399999999 43.096919, -75.975849 43.094606, -75.975588 43.091278, -75.91718899999999 43.085779, -75.896079 42.790964, -76.27467300000001 42.771257, -76.35697399999999 42.84945, -76.450738 42.84576, -76.462999 43.006316, -76.499312 43.097949))"
0500000US36079,36,079,Putnam,County,230.312,"POLYGON ((-73.982584 41.321693, -73.98138400000001 41.324693, -73.981486 41.438905, -73.933775 41.488279, -73.530067 41.527194, -73.533969 41.479693, -73.534055 41.478968, -73.53415 41.47806, -73.53426899999999 41.476911, -73.53426899999999 41.476394, -73.534369 41.475894, -73.535769 41.457159, -73.53585699999999 41.455709, -73.53588499999999 41.455236, -73.53598599999999 41.45306, -73.536067 41.451331, -73.536969 41.441094, -73.537469 41.43589, -73.537673 41.433905, -73.54364099999999 41.376778, -73.54472800000001 41.366375, -73.982584 41.321693))"
0500000US36085,36,085,Richmond,County,58.37,"POLYGON ((-74.144428 40.53516, -74.148697 40.534489, -74.160859 40.52679, -74.177986 40.519603, -74.182157 40.520634, -74.199923 40.511729, -74.210474 40.509448, -74.219787 40.502603, -74.23324 40.501299, -74.24668800000001 40.496103, -74.25018799999999 40.496703, -74.254588 40.502303, -74.25608800000001 40.507903, -74.252702 40.513895, -74.24288799999999 40.520903, -74.241732 40.531273, -74.24780800000001 40.543396, -74.22900199999999 40.555041, -74.21699700000001 40.554991, -74.210887 40.560902, -74.204054 40.589336, -74.19682 40.597037, -74.195407 40.601806, -74.196096 40.616169, -74.20099399999999 40.616906, -74.201812 40.619507, -74.20058 40.631448, -74.18940000000001 40.642121, -74.18019099999999 40.645521, -74.17408500000001 40.645109, -74.170187 40.642201, -74.152973 40.638886, -74.120186 40.642201, -74.086485 40.648601, -74.075884 40.648101, -74.0697 40.641216, -74.067598 40.623865, -74.060345 40.611999, -74.05312499999999 40.603678, -74.059184 40.593502, -74.068184 40.584102, -74.09079699999999 40.566463, -74.11147099999999 40.546908, -74.112585 40.547603, -74.121672 40.542691, -74.137241 40.530076, -74.14023 40.533738, -74.144428 40.53516))"
0500000US36097,36,097,Schuyler,County,328.333,"POLYGON ((-76.895596 42.541537, -76.69665500000001 42.54679, -76.691406 42.284307, -76.619303 42.282853, -76.642256 42.233721, -76.733912 42.29372, -76.965028 42.278495, -77.09965699999999 42.272356, -77.107203 42.483771, -76.889805 42.463054, -76.895596 42.541537))"
0500000US36105,36,105,Sullivan,County,968.132,"POLYGON ((-75.050074 41.606893, -75.053077 41.618552, -75.048199 41.632011, -75.053431 41.752538, -75.090799 41.811991, -75.11439900000001 41.843583, -75.140241 41.852078, -75.146446 41.850899, -74.997252 41.918485, -74.780693 42.016375, -74.45368499999999 41.875595, -74.575086 41.745258, -74.395071 41.644876, -74.36705499999999 41.590977, -74.47559099999999 41.504334, -74.752399 41.493743, -74.75595 41.426804, -74.799165 41.430451, -74.876721 41.440338, -74.891948 41.448853, -74.91251699999999 41.475605, -74.93976000000001 41.483371, -74.98422600000001 41.506299, -75.04049000000001 41.569688, -75.050074 41.606893))"
0500000US36111,36,111,Ulster,County,1124.235,"POLYGON ((-73.942482 41.684093, -73.947382 41.667493, -73.953307 41.589977, -74.12639299999999 41.582544, -74.264093 41.632738, -74.36705499999999 41.590977, -74.395071 41.644876, -74.575086 41.745258, -74.45368499999999 41.875595, -74.780693 42.016375, -74.451713 42.169225, -74.307571 42.114346, -74.074797 42.096589, -74.042393 42.170386, -73.910675 42.127293, -73.921465 42.110025, -73.929626 42.078778, -73.962221 41.90102, -73.941081 41.735993, -73.941081 41.732693, -73.944435 41.714634, -73.946682 41.699396, -73.94578199999999 41.695593, -73.943482 41.690293, -73.942482 41.684093))"
0500000US36115,36,115,Washington,County,831.184,"POLYGON ((-73.26947199999999 43.030686, -73.274294 42.943652, -73.635463 42.94129, -73.573342 43.100545, -73.59496 43.306118, -73.62894 43.486391, -73.492893 43.657303, -73.43812 43.803687, -73.435909 43.803836, -73.43323700000001 43.804083, -73.379312 43.808478, -73.379279 43.808391, -73.357547 43.785933, -73.350431 43.771438, -73.36071099999999 43.753268, -73.370724 43.735571, -73.40351699999999 43.685032, -73.408697 43.67402, -73.421606 43.646577, -73.431229 43.588285, -73.428636 43.583994, -73.400295 43.568889, -73.37559400000001 43.61335, -73.36653699999999 43.623462, -73.306234 43.628018, -73.30255200000001 43.625708, -73.245594 43.540253, -73.242042 43.534925, -73.247061 43.514919, -73.252582 43.370997, -73.252674 43.370285, -73.252832 43.363493, -73.253084 43.354714, -73.254848 43.314684, -73.259159 43.216848, -73.26947199999999 43.030686))"
0500000US36119,36,119,Westchester,County,430.497,"MULTIPOLYGON (((-73.76717600000001 40.886299, -73.767076 40.885399, -73.767076 40.884799, -73.767076 40.883499, -73.766276 40.881099, -73.766976 40.880099, -73.770876 40.879299, -73.77527600000001 40.882199, -73.775176 40.884199, -73.77277599999999 40.884599, -73.77227600000001 40.887499, -73.77057600000001 40.888399, -73.768276 40.887599, -73.767276 40.886899, -73.76717600000001 40.886299)), ((-73.514617 41.198434, -73.614407 41.153001, -73.632153 41.144921, -73.639672 41.141495, -73.72777499999999 41.100696, -73.694273 41.059296, -73.687173 41.050697, -73.679973 41.041797, -73.670472 41.030097, -73.655371 41.012797, -73.65467099999999 41.011697, -73.657336 40.985171, -73.65597200000001 40.979597, -73.659972 40.968398, -73.66207199999999 40.966198, -73.664472 40.967198, -73.678073 40.962798, -73.683273 40.948998, -73.68647300000001 40.945198, -73.697974 40.939598, -73.721739 40.932037, -73.731775 40.924999, -73.756776 40.912599, -73.78133800000001 40.885447, -73.783545 40.88104, -73.804789 40.886505, -73.80639499999999 40.886801, -73.823244 40.891199, -73.82312 40.890648, -73.823617 40.890413, -73.82355699999999 40.889865, -73.82404699999999 40.889866, -73.917905 40.917577, -73.893979 40.997197, -73.88938 41.037597, -73.8947 41.069937, -73.89488 41.082396, -73.88718 41.133095, -73.895381 41.153995, -73.90928099999999 41.164395, -73.931482 41.204994, -73.947965 41.223101, -73.982584 41.321693, -73.54472800000001 41.366375, -73.550961 41.295422, -73.482709 41.21276, -73.50948699999999 41.200814, -73.514617 41.198434)))"
0500000US36009,36,009,Cattaraugus,County,1308.35,"POLYGON ((-78.918854 41.997961, -79.05247300000001 41.999179, -79.06126500000001 41.999259, -79.060777 42.537853, -78.991702 42.529249, -78.920446 42.442556, -78.695937 42.47194, -78.46393999999999 42.536332, -78.464556 42.519166, -78.30883900000001 42.521217, -78.308128 41.999415, -78.59665 41.999877, -78.874759 41.997559, -78.918854 41.997961))"
